dimension,function,algorithm_internal,run,best_cost
30,f10_levy,GWO,2,657.0124722423652
30,f10_levy,GWO,3,473.6393342212424
30,f10_levy,GWO,4,904.5245600623674
30,f10_levy,GWO,5,159.87392524113605
30,f10_levy,GWO,6,181.7012578196438
30,f10_levy,GWO,7,318.4956577500736
30,f10_levy,GWO,8,279.2524306759666
30,f10_levy,GWO,9,491.67583232230675
30,f10_levy,GWO,10,986.1103884739048
30,f10_levy,GWO,11,85.85146299449363
30,f10_levy,GWO,12,276.4427193950125
30,f10_levy,GWO,13,1110.8700975890952
30,f10_levy,GWO,14,671.5958819754712
30,f10_levy,GWO,15,538.1316042504337
30,f10_levy,GWO,16,924.6005810438598
30,f10_levy,GWO,17,903.0279632768661
30,f10_levy,GWO,18,1015.4054332436777
30,f10_levy,GWO,19,490.4320944677264
30,f10_levy,SHADE,0,3.1735644367509668
30,f10_levy,SHADE,1,0.6333816805410895
30,f10_levy,SHADE,2,0.1790761219096724
30,f10_levy,SHADE,3,0.00033134166293675516
30,f10_levy,SHADE,4,5.5434655125864545
30,f10_levy,SHADE,5,0.4543348656324708
30,f10_levy,SHADE,6,4.359940151221032
30,f10_levy,SHADE,7,2.7259444105302304
30,f10_levy,SHADE,8,0.9086549141427883
30,f10_levy,SHADE,9,4.632726329381073
30,f10_levy,SHADE,10,0.4546312170834615
30,f10_levy,SHADE,11,10.552882609929735
30,f10_levy,SHADE,12,9.177667509117283
30,f10_levy,SHADE,13,2.725944131455098
30,f10_levy,SHADE,14,5.998158599657071
30,f10_levy,SHADE,15,1.5420290868049407
30,f10_levy,SHADE,16,0.08953030350657341
30,f10_levy,SHADE,17,1.6315568648798775
30,f10_levy,SHADE,18,10.178682105377002
30,f10_levy,SHADE,19,5.305060322705664
30,f10_levy,CSA,0,7515.869769375468
30,f10_levy,CSA,1,7898.026389972674
30,f10_levy,CSA,2,10801.9751604881
30,f10_levy,CSA,3,8420.549498995731
30,f10_levy,CSA,4,11441.237893691492
30,f10_levy,CSA,5,12372.236591131677
30,f10_levy,CSA,6,10752.374244990971
30,f10_levy,CSA,7,8371.257610328541
30,f10_levy,CSA,8,18226.70018422603
30,f10_levy,CSA,9,6863.089469929625
30,f10_levy,CSA,10,4212.092090779755
30,f10_levy,CSA,11,6131.335293062342
30,f10_levy,CSA,12,15687.343648959624
30,f10_levy,CSA,13,11998.703845646942
30,f10_levy,CSA,14,5418.722382543674
30,f10_levy,CSA,15,9680.8957519297
30,f10_levy,CSA,16,12734.200008951017
30,f10_levy,CSA,17,10197.292554096724
30,f10_levy,CSA,18,21273.847863777126
30,f10_levy,CSA,19,15878.213054276019
30,f11_schwefel_2_26,Original PSO,0,10773.235689387207
30,f11_schwefel_2_26,Original PSO,1,10424.178718378203
30,f11_schwefel_2_26,Original PSO,2,10458.593700647727
30,f11_schwefel_2_26,Original PSO,3,10467.647073790125
30,f11_schwefel_2_26,Original PSO,4,10561.81224078223
30,f11_schwefel_2_26,Original PSO,5,10671.655810245831
30,f11_schwefel_2_26,Original PSO,6,10781.557305754359
30,f11_schwefel_2_26,Original PSO,7,10682.828292768238
30,f11_schwefel_2_26,Original PSO,8,10657.218416306516
30,f11_schwefel_2_26,Original PSO,9,10729.223481200024
30,f11_schwefel_2_26,Original PSO,10,10708.733665081432
30,f11_schwefel_2_26,Original PSO,11,10524.017006042444
30,f11_schwefel_2_26,Original PSO,12,10541.670586344702
30,f11_schwefel_2_26,Original PSO,13,10672.914238321084
30,f11_schwefel_2_26,Original PSO,14,10616.827882032918
30,f11_schwefel_2_26,Original PSO,15,10475.525344113357
30,f11_schwefel_2_26,Original PSO,16,11027.040617485514
30,f11_schwefel_2_26,Original PSO,17,10830.364340544642
30,f11_schwefel_2_26,Original PSO,18,10567.705449613532
30,f11_schwefel_2_26,Original PSO,19,10592.631523585505
30,f11_schwefel_2_26,PSO-m,0,10286.394923663885
30,f11_schwefel_2_26,PSO-m,1,10155.466581908135
30,f11_schwefel_2_26,PSO-m,2,10390.569536954914
30,f11_schwefel_2_26,PSO-m,3,10284.34981873157
30,f11_schwefel_2_26,PSO-m,4,10144.739575056294
30,f11_schwefel_2_26,PSO-m,5,10701.920353955054
30,f11_schwefel_2_26,PSO-m,6,10512.50894768052
30,f11_schwefel_2_26,PSO-m,7,10420.833525007027
30,f11_schwefel_2_26,PSO-m,8,10322.349593010593
30,f11_schwefel_2_26,PSO-m,9,10295.44244998138
30,f11_schwefel_2_26,PSO-m,10,10268.03058489845
30,f11_schwefel_2_26,PSO-m,11,10740.030064410246
30,f11_schwefel_2_26,PSO-m,12,10278.185770085795
30,f11_schwefel_2_26,PSO-m,13,9921.107432563387
30,f11_schwefel_2_26,PSO-m,14,10414.511941710476
30,f11_schwefel_2_26,PSO-m,15,10564.799504592525
30,f11_schwefel_2_26,PSO-m,16,10170.987001323065
30,f11_schwefel_2_26,PSO-m,17,10425.138599712644
30,f11_schwefel_2_26,PSO-m,18,10542.501236441338
30,f11_schwefel_2_26,PSO-m,19,10276.412189832023
30,f11_schwefel_2_26,PSO-RIW,0,10632.281581276038
30,f11_schwefel_2_26,PSO-RIW,1,10649.780009106245
30,f11_schwefel_2_26,PSO-RIW,2,10322.40928928518
30,f11_schwefel_2_26,PSO-RIW,3,10537.41319673726
30,f11_schwefel_2_26,PSO-RIW,4,10680.936800918156
30,f11_schwefel_2_26,PSO-RIW,5,10779.814283960906
30,f11_schwefel_2_26,PSO-RIW,6,10639.167771887112
30,f11_schwefel_2_26,PSO-RIW,7,10872.068464901206
30,f11_schwefel_2_26,PSO-RIW,8,10779.965036384676
30,f11_schwefel_2_26,PSO-RIW,9,10753.317827019078
30,f11_schwefel_2_26,PSO-RIW,10,10619.664641286548
30,f11_schwefel_2_26,PSO-RIW,11,9968.579103650802
30,f11_schwefel_2_26,PSO-RIW,12,10884.793816322745
30,f11_schwefel_2_26,PSO-RIW,13,10746.668026017656
30,f11_schwefel_2_26,PSO-RIW,14,10775.545354107919
30,f11_schwefel_2_26,PSO-RIW,15,10881.452501296702
30,f11_schwefel_2_26,PSO-RIW,16,10684.436255539122
30,f11_schwefel_2_26,PSO-RIW,17,10382.267824389728
30,f11_schwefel_2_26,PSO-RIW,18,10383.440864960576
30,f11_schwefel_2_26,PSO-RIW,19,10652.31930913765
30,f11_schwefel_2_26,HPPSO_Modified,0,10799.775010539819
30,f11_schwefel_2_26,HPPSO_Modified,1,10273.05286010732
30,f11_schwefel_2_26,HPPSO_Modified,2,10793.403554702832
30,f11_schwefel_2_26,HPPSO_Modified,3,10755.066028215031
30,f11_schwefel_2_26,HPPSO_Modified,4,10703.517013177108
30,f11_schwefel_2_26,HPPSO_Modified,5,10612.127055771287
30,f11_schwefel_2_26,HPPSO_Modified,6,11018.207955511782
30,f11_schwefel_2_26,HPPSO_Modified,7,10887.550170201168
30,f11_schwefel_2_26,HPPSO_Modified,8,10629.080977222107
30,f11_schwefel_2_26,HPPSO_Modified,9,10389.049151156594
30,f11_schwefel_2_26,HPPSO_Modified,10,10975.418395041224
30,f11_schwefel_2_26,HPPSO_Modified,11,10707.459128324967
30,f11_schwefel_2_26,HPPSO_Modified,12,10312.452307030808
30,f11_schwefel_2_26,HPPSO_Modified,13,10930.928485356988
30,f11_schwefel_2_26,HPPSO_Modified,14,11092.450883028176
30,f11_schwefel_2_26,HPPSO_Modified,15,10794.679157021801
30,f11_schwefel_2_26,HPPSO_Modified,16,10483.510883752919
30,f11_schwefel_2_26,HPPSO_Modified,17,10418.38930830566
30,f11_schwefel_2_26,HPPSO_Modified,18,11115.137855503632
30,f11_schwefel_2_26,HPPSO_Modified,19,11050.581985499568
30,f11_schwefel_2_26,GA-MPC,0,10082.167857282097
30,f11_schwefel_2_26,GA-MPC,1,9986.58434303827
30,f11_schwefel_2_26,GA-MPC,2,10279.529142261184
30,f11_schwefel_2_26,GA-MPC,3,9887.619756045102
30,f11_schwefel_2_26,GA-MPC,4,9972.62584088064
30,f11_schwefel_2_26,GA-MPC,5,9944.965531245127
30,f11_schwefel_2_26,GA-MPC,6,10097.12840653369
30,f11_schwefel_2_26,GA-MPC,7,9949.358740273961
30,f11_schwefel_2_26,GA-MPC,8,10085.144358874993
30,f11_schwefel_2_26,GA-MPC,9,10197.696049666583
30,f11_schwefel_2_26,GA-MPC,10,9923.339171689442
30,f11_schwefel_2_26,GA-MPC,11,9960.09088399725
30,f11_schwefel_2_26,GA-MPC,12,9826.989289855286
30,f11_schwefel_2_26,GA-MPC,13,9967.901607480842
30,f11_schwefel_2_26,GA-MPC,14,10010.141293697834
30,f11_schwefel_2_26,GA-MPC,15,10158.477268083974
30,f11_schwefel_2_26,GA-MPC,16,9880.445934170151
30,f11_schwefel_2_26,GA-MPC,17,10009.779657128734
30,f11_schwefel_2_26,GA-MPC,18,9862.2735397799
30,f11_schwefel_2_26,GA-MPC,19,10185.658602613688
30,f11_schwefel_2_26,GWO,0,10409.497345586353
30,f11_schwefel_2_26,GWO,1,10518.446893267337
30,f11_schwefel_2_26,GWO,2,10155.595227624386
30,f11_schwefel_2_26,GWO,3,10180.316098124242
30,f11_schwefel_2_26,GWO,4,10431.084629124189
30,f11_schwefel_2_26,GWO,5,10284.009496669383
30,f11_schwefel_2_26,GWO,6,10511.702695698626
30,f11_schwefel_2_26,GWO,7,10230.445189591675
30,f11_schwefel_2_26,GWO,8,10256.655787214728
30,f11_schwefel_2_26,GWO,9,10578.846015074778
30,f11_schwefel_2_26,GWO,10,10281.987795591249
30,f11_schwefel_2_26,GWO,11,10213.742116105781
30,f11_schwefel_2_26,GWO,12,10329.540705098849
30,f11_schwefel_2_26,GWO,13,10453.417832206098
30,f11_schwefel_2_26,GWO,14,10067.20307512729
30,f11_schwefel_2_26,GWO,15,10484.194199485955
30,f11_schwefel_2_26,GWO,16,10291.977927468435
30,f11_schwefel_2_26,GWO,17,10051.67837087642
30,f11_schwefel_2_26,GWO,18,10475.882207650968
30,f11_schwefel_2_26,GWO,19,10193.32889385867
30,f11_schwefel_2_26,SHADE,0,9931.268719566413
30,f11_schwefel_2_26,SHADE,1,10190.078244036107
30,f11_schwefel_2_26,SHADE,2,9926.655838572733
30,f11_schwefel_2_26,SHADE,3,9656.069867326996
30,f11_schwefel_2_26,SHADE,4,9771.51881043459
30,f11_schwefel_2_26,SHADE,5,9875.873699763928
30,f11_schwefel_2_26,SHADE,6,9726.232593718567
30,f11_schwefel_2_26,SHADE,7,9860.537822789773
30,f11_schwefel_2_26,SHADE,8,10018.613537738107
30,f11_schwefel_2_26,SHADE,9,9752.164204877798
30,f11_schwefel_2_26,SHADE,10,10111.189969813
30,f11_schwefel_2_26,SHADE,11,9945.637714636716
30,f11_schwefel_2_26,SHADE,12,10027.013095990984
30,f11_schwefel_2_26,SHADE,13,9958.464639959724
30,f11_schwefel_2_26,SHADE,14,10236.384828899789
30,f11_schwefel_2_26,SHADE,15,9914.74431519525
30,f11_schwefel_2_26,SHADE,16,10110.016634659281
30,f11_schwefel_2_26,SHADE,17,9922.687858496869
30,f11_schwefel_2_26,SHADE,18,9806.892759943423
30,f11_schwefel_2_26,SHADE,19,9984.454121744937
30,f11_schwefel_2_26,CSA,0,11405.631319486562
30,f11_schwefel_2_26,CSA,1,11049.145056674432
30,f11_schwefel_2_26,CSA,2,11307.354119419142
30,f11_schwefel_2_26,CSA,3,11486.648522889494
30,f11_schwefel_2_26,CSA,4,11051.660904346867
30,f11_schwefel_2_26,CSA,5,10955.745271918138
30,f11_schwefel_2_26,CSA,6,11610.854487945497
30,f11_schwefel_2_26,CSA,7,11742.970529607031
30,f11_schwefel_2_26,CSA,8,11018.19897386618
30,f11_schwefel_2_26,CSA,9,10994.699121714537
30,f11_schwefel_2_26,CSA,10,11519.123427468254
30,f11_schwefel_2_26,CSA,11,10850.94871641469
30,f11_schwefel_2_26,CSA,12,11180.391547451618
30,f11_schwefel_2_26,CSA,13,11451.452240253258
30,f11_schwefel_2_26,CSA,14,11873.6663157063
30,f11_schwefel_2_26,CSA,15,11406.7987967894
30,f11_schwefel_2_26,CSA,16,11071.214288704323
30,f11_schwefel_2_26,CSA,17,10834.56356667189
30,f11_schwefel_2_26,CSA,18,11037.79880709478
30,f11_schwefel_2_26,CSA,19,10976.217682421375
30,f12_styblinski_tang,Original PSO,0,11926338.656092783
30,f12_styblinski_tang,Original PSO,1,92144.51223996517
30,f12_styblinski_tang,Original PSO,2,31533339.17086819
30,f12_styblinski_tang,Original PSO,3,79379600.52656028
30,f12_styblinski_tang,Original PSO,4,2167304.635699933
30,f12_styblinski_tang,Original PSO,5,12425178.00618465
30,f12_styblinski_tang,Original PSO,6,1594417.543455903
30,f12_styblinski_tang,Original PSO,7,36733117.026147
30,f12_styblinski_tang,Original PSO,8,29182519.896934018
30,f12_styblinski_tang,Original PSO,9,25059938.06249672
30,f12_styblinski_tang,Original PSO,10,719029.198293645
30,f12_styblinski_tang,Original PSO,11,52788973.86438027
30,f12_styblinski_tang,Original PSO,12,5040394.051608489
30,f12_styblinski_tang,Original PSO,13,18877839.824842405
30,f12_styblinski_tang,Original PSO,14,2082595.1840738563
30,f12_styblinski_tang,Original PSO,15,25606702.23965405
30,f12_styblinski_tang,Original PSO,16,9964763.372492408
30,f12_styblinski_tang,Original PSO,17,9629650.585570857
30,f12_styblinski_tang,Original PSO,18,3882112.3661518465
30,f12_styblinski_tang,Original PSO,19,5944149.327764805
30,f12_styblinski_tang,PSO-m,0,50507.14976594861
30,f12_styblinski_tang,PSO-m,1,206487.02671059928
30,f12_styblinski_tang,PSO-m,2,346781.40913729713
30,f12_styblinski_tang,PSO-m,3,84125.50510770835
30,f12_styblinski_tang,PSO-m,4,-1029.1076346740338
30,f12_styblinski_tang,PSO-m,5,206515.19171744894
30,f12_styblinski_tang,PSO-m,6,92297.53174102146
30,f12_styblinski_tang,PSO-m,7,-973.603715440324
30,f12_styblinski_tang,PSO-m,8,155167.1445023791
30,f12_styblinski_tang,PSO-m,9,614699.6655191825
30,f12_styblinski_tang,PSO-m,10,803994.6914436108
30,f12_styblinski_tang,PSO-m,11,347301.6085622133
30,f12_styblinski_tang,PSO-m,12,206629.38457466214
30,f12_styblinski_tang,PSO-m,13,83982.93091498336
30,f12_styblinski_tang,PSO-m,14,563120.931781533
30,f12_styblinski_tang,PSO-m,15,719005.2280892923
30,f12_styblinski_tang,PSO-m,16,40799.05866462924
30,f12_styblinski_tang,PSO-m,17,135650.26229414556
30,f12_styblinski_tang,PSO-m,18,196731.7335787139
30,f12_styblinski_tang,PSO-m,19,155197.8780923931
30,f12_styblinski_tang,PSO-RIW,0,2053105.6728220754
30,f12_styblinski_tang,PSO-RIW,1,10395828.89175219
30,f12_styblinski_tang,PSO-RIW,2,18488414.42954784
30,f12_styblinski_tang,PSO-RIW,3,5971375.174142778
30,f12_styblinski_tang,PSO-RIW,4,19954688.055181414
30,f12_styblinski_tang,PSO-RIW,5,3403761.1196328695
30,f12_styblinski_tang,PSO-RIW,6,469980.490162917
30,f12_styblinski_tang,PSO-RIW,7,11476578.335036792
30,f12_styblinski_tang,PSO-RIW,8,4032933.2892437656
30,f12_styblinski_tang,PSO-RIW,9,767669.6459180983
30,f12_styblinski_tang,PSO-RIW,10,9065942.175873151
30,f12_styblinski_tang,PSO-RIW,11,8207907.752723487
30,f12_styblinski_tang,PSO-RIW,12,15507219.611229697
30,f12_styblinski_tang,PSO-RIW,13,20965152.289135482
30,f12_styblinski_tang,PSO-RIW,14,2695313.2132227747
30,f12_styblinski_tang,PSO-RIW,15,25336870.755607195
30,f12_styblinski_tang,PSO-RIW,16,3304592.5605396526
30,f12_styblinski_tang,PSO-RIW,17,18529186.820775162
30,f12_styblinski_tang,PSO-RIW,18,34456379.17069599
30,f12_styblinski_tang,PSO-RIW,19,614668.9206711253
30,f12_styblinski_tang,HPPSO_Modified,0,-1084.207589646633
30,f12_styblinski_tang,HPPSO_Modified,1,-1000.6334939840146
30,f12_styblinski_tang,HPPSO_Modified,2,-1059.6730776954457
30,f12_styblinski_tang,HPPSO_Modified,3,-1001.74381365537
30,f12_styblinski_tang,HPPSO_Modified,4,-1041.5128869274954
30,f12_styblinski_tang,HPPSO_Modified,5,-1101.331843522384
30,f12_styblinski_tang,HPPSO_Modified,6,-1043.0323077213864
30,f12_styblinski_tang,HPPSO_Modified,7,-1014.3838907517629
30,f12_styblinski_tang,HPPSO_Modified,8,-1028.8637714539561
30,f12_styblinski_tang,HPPSO_Modified,9,-989.8932190902863
30,f12_styblinski_tang,HPPSO_Modified,10,-1013.4390631639449
30,f12_styblinski_tang,HPPSO_Modified,11,-1063.8855300832126
30,f12_styblinski_tang,HPPSO_Modified,12,-1017.2015799659816
30,f12_styblinski_tang,HPPSO_Modified,13,-1041.8870337369792
30,f12_styblinski_tang,HPPSO_Modified,14,-1058.5118338108382
30,f12_styblinski_tang,HPPSO_Modified,15,-1031.0845966687898
30,f12_styblinski_tang,HPPSO_Modified,16,-1146.3015870857869
30,f12_styblinski_tang,HPPSO_Modified,17,-994.5429649320566
30,f12_styblinski_tang,HPPSO_Modified,18,-1003.6510185253978
30,f12_styblinski_tang,HPPSO_Modified,19,-1040.9848519606603
30,f12_styblinski_tang,GA-MPC,0,809368.1996922467
30,f12_styblinski_tang,GA-MPC,1,1100258.7445127543
30,f12_styblinski_tang,GA-MPC,2,113589.51507421731
30,f12_styblinski_tang,GA-MPC,3,203767.89277114123
30,f12_styblinski_tang,GA-MPC,4,-164.45061909127094
30,f12_styblinski_tang,GA-MPC,5,193042.6699464901
30,f12_styblinski_tang,GA-MPC,6,169310.95117077092
30,f12_styblinski_tang,GA-MPC,7,1801640.2014323783
30,f12_styblinski_tang,GA-MPC,8,82694.57626878654
30,f12_styblinski_tang,GA-MPC,9,2935939.8301394763
30,f12_styblinski_tang,GA-MPC,10,1211.6546005223959
30,f12_styblinski_tang,GA-MPC,11,39214.64177537133
30,f12_styblinski_tang,GA-MPC,12,1917376.053071461
30,f12_styblinski_tang,GA-MPC,13,448724.00747373054
30,f12_styblinski_tang,GA-MPC,14,-547.0712576255079
30,f12_styblinski_tang,GA-MPC,15,149512.25091744735
30,f12_styblinski_tang,GA-MPC,16,4006.688087632623
30,f12_styblinski_tang,GA-MPC,17,109513.07721330818
30,f12_styblinski_tang,GA-MPC,18,237795.26961522023
30,f12_styblinski_tang,GA-MPC,19,2055152.196105729
30,f12_styblinski_tang,GWO,0,43035.5933996204
30,f12_styblinski_tang,GWO,1,143803.73049510934
30,f12_styblinski_tang,GWO,2,280404.6363540091
30,f12_styblinski_tang,GWO,3,224400.46062756717
30,f12_styblinski_tang,GWO,4,144544.95301122993
30,f12_styblinski_tang,GWO,5,589733.6042631736
30,f12_styblinski_tang,GWO,6,209323.09318570892
30,f12_styblinski_tang,GWO,7,334614.02095995104
30,f12_styblinski_tang,GWO,8,553230.2837763386
30,f12_styblinski_tang,GWO,9,157522.79521432208
30,f12_styblinski_tang,GWO,10,177303.39414078844
30,f12_styblinski_tang,GWO,11,243670.99081632402
30,f12_styblinski_tang,GWO,12,82277.74760303985
30,f12_styblinski_tang,GWO,13,184997.79625233894
30,f12_styblinski_tang,GWO,14,26535.491719326714
30,f12_styblinski_tang,GWO,15,27212.405895969525
30,f12_styblinski_tang,GWO,16,133429.4556489709
30,f12_styblinski_tang,GWO,17,170842.89526920297
30,f12_styblinski_tang,GWO,18,47071.709388291005
30,f12_styblinski_tang,GWO,19,1009327.3455820086
30,f12_styblinski_tang,SHADE,0,-934.6607468305474
30,f12_styblinski_tang,SHADE,1,-1005.3443411197512
30,f12_styblinski_tang,SHADE,2,-991.2076233613994
30,f12_styblinski_tang,SHADE,3,-962.934185366309
30,f12_styblinski_tang,SHADE,4,-1019.4810613104834
30,f12_styblinski_tang,SHADE,5,-991.2076233680174
30,f12_styblinski_tang,SHADE,6,-1019.4810577985301
30,f12_styblinski_tang,SHADE,7,-948.7974662363321
30,f12_styblinski_tang,SHADE,8,-991.2076198544751
30,f12_styblinski_tang,SHADE,9,-1061.8912182927888
30,f12_styblinski_tang,SHADE,10,-977.0709008918687
30,f12_styblinski_tang,SHADE,11,-977.0709030930209
30,f12_styblinski_tang,SHADE,12,-962.9341833947188
30,f12_styblinski_tang,SHADE,13,-962.9341696935936
30,f12_styblinski_tang,SHADE,14,-962.9341849251018
30,f12_styblinski_tang,SHADE,15,-1005.344341544209
30,f12_styblinski_tang,SHADE,16,-948.7974662368547
30,f12_styblinski_tang,SHADE,17,-1033.6177794988437
30,f12_styblinski_tang,SHADE,18,-991.2076229165799
30,f12_styblinski_tang,SHADE,19,-1019.4810612313067
30,f12_styblinski_tang,CSA,0,11933459.751718242
30,f12_styblinski_tang,CSA,1,6516895.4375106115
30,f12_styblinski_tang,CSA,2,66646193.42608174
30,f12_styblinski_tang,CSA,3,30016500.74719785
30,f12_styblinski_tang,CSA,4,258055432.4649978
30,f12_styblinski_tang,CSA,5,135180447.5310482
30,f12_styblinski_tang,CSA,6,48830291.34001663
30,f12_styblinski_tang,CSA,7,173664329.3790466
30,f12_styblinski_tang,CSA,8,10453246.40797636
30,f12_styblinski_tang,CSA,9,3733216.3322713873
30,f12_styblinski_tang,CSA,10,9714063.157036992
30,f12_styblinski_tang,CSA,11,71194219.99499846
30,f12_styblinski_tang,CSA,12,89032340.21690787
30,f12_styblinski_tang,CSA,13,4570059.378929559
30,f12_styblinski_tang,CSA,14,13087309.639782669
30,f12_styblinski_tang,CSA,15,6489347.894077088
30,f12_styblinski_tang,CSA,16,66856704.13887491
30,f12_styblinski_tang,CSA,17,46791405.38070065
30,f12_styblinski_tang,CSA,18,33885389.67283803
30,f12_styblinski_tang,CSA,19,1785165.1512868626
30,f13_michalewicz,Original PSO,0,-8.142670078654664
30,f13_michalewicz,Original PSO,1,-6.534975770095033
30,f13_michalewicz,Original PSO,2,-8.7587099911733
30,f13_michalewicz,Original PSO,3,-13.068418142918805
30,f13_michalewicz,Original PSO,4,-14.016787890989008
30,f13_michalewicz,Original PSO,5,-6.375972016799962
30,f13_michalewicz,Original PSO,6,-7.764035858261345
30,f13_michalewicz,Original PSO,7,-6.69030098784957
30,f13_michalewicz,Original PSO,8,-7.802932361567029
30,f13_michalewicz,Original PSO,9,-7.822065135356516
30,f13_michalewicz,Original PSO,10,-7.229964979887185
30,f13_michalewicz,Original PSO,11,-8.075029035063272
30,f13_michalewicz,Original PSO,12,-9.279700826578209
30,f13_michalewicz,Original PSO,13,-8.24847313170655
30,f13_michalewicz,Original PSO,14,-10.171723256480531
30,f13_michalewicz,Original PSO,15,-9.64036988161328
30,f13_michalewicz,Original PSO,16,-8.60103702677569
30,f13_michalewicz,Original PSO,17,-9.813345085773905
30,f13_michalewicz,Original PSO,18,-8.974030788555861
30,f13_michalewicz,Original PSO,19,-9.425373584360116
30,f13_michalewicz,PSO-m,0,-7.218975553125195
30,f13_michalewicz,PSO-m,1,-6.461627992087008
30,f13_michalewicz,PSO-m,2,-6.644367335485094
30,f13_michalewicz,PSO-m,3,-6.27702556517915
30,f13_michalewicz,PSO-m,4,-7.574915313254685
30,f13_michalewicz,PSO-m,5,-9.732345629874061
30,f13_michalewicz,PSO-m,6,-7.080866961440404
30,f13_michalewicz,PSO-m,7,-5.620449056781995
30,f13_michalewicz,PSO-m,8,-6.866226727286601
30,f13_michalewicz,PSO-m,9,-7.51712796611056
30,f13_michalewicz,PSO-m,10,-7.7719447640486985
30,f13_michalewicz,PSO-m,11,-5.860071016216913
30,f13_michalewicz,PSO-m,12,-5.845788079471228
30,f13_michalewicz,PSO-m,13,-6.649858536393068
30,f13_michalewicz,PSO-m,14,-5.967258649742834
30,f13_michalewicz,PSO-m,15,-7.05806645105034
30,f13_michalewicz,PSO-m,16,-6.763060416679672
30,f13_michalewicz,PSO-m,17,-5.700743707538336
30,f13_michalewicz,PSO-m,18,-7.971987772338812
30,f13_michalewicz,PSO-m,19,-6.062142603932636
30,f13_michalewicz,PSO-RIW,0,-8.532596115401653
30,f13_michalewicz,PSO-RIW,1,-11.035142555165057
30,f13_michalewicz,PSO-RIW,2,-10.056695230406707
30,f13_michalewicz,PSO-RIW,3,-10.838237930588482
30,f13_michalewicz,PSO-RIW,4,-7.911368474427734
30,f13_michalewicz,PSO-RIW,5,-7.721660400460448
30,f13_michalewicz,PSO-RIW,6,-8.19840007838757
30,f13_michalewicz,PSO-RIW,7,-7.546578993928735
30,f13_michalewicz,PSO-RIW,8,-9.575257478082866
30,f13_michalewicz,PSO-RIW,9,-5.602482575756703
30,f13_michalewicz,PSO-RIW,10,-8.21425131361151
30,f13_michalewicz,PSO-RIW,11,-11.002728052790046
30,f13_michalewicz,PSO-RIW,12,-9.004713886102255
30,f13_michalewicz,PSO-RIW,13,-9.795562058732632
30,f13_michalewicz,PSO-RIW,14,-10.33197375444593
30,f13_michalewicz,PSO-RIW,15,-10.542346150699816
30,f13_michalewicz,PSO-RIW,16,-6.260205137021228
30,f13_michalewicz,PSO-RIW,17,-8.07053235627956
30,f13_michalewicz,PSO-RIW,18,-8.633731931769205
30,f13_michalewicz,PSO-RIW,19,-8.957603567377435
30,f13_michalewicz,HPPSO_Modified,0,-7.12935978875608
30,f13_michalewicz,HPPSO_Modified,1,-6.138241630178725
30,f13_michalewicz,HPPSO_Modified,2,-8.772944635565151
30,f13_michalewicz,HPPSO_Modified,3,-8.741497263827409
30,f13_michalewicz,HPPSO_Modified,4,-9.713012821245076
30,f13_michalewicz,HPPSO_Modified,5,-7.796348439944177
30,f13_michalewicz,HPPSO_Modified,6,-5.671086175743418
30,f13_michalewicz,HPPSO_Modified,7,-7.703914257025816
30,f13_michalewicz,HPPSO_Modified,8,-8.597206455514444
30,f13_michalewicz,HPPSO_Modified,9,-5.698781002943565
30,f13_michalewicz,HPPSO_Modified,10,-10.916914538244129
30,f13_michalewicz,HPPSO_Modified,11,-7.507280011730527
30,f13_michalewicz,HPPSO_Modified,12,-9.328665527984557
30,f13_michalewicz,HPPSO_Modified,13,-10.943657546156789
30,f13_michalewicz,HPPSO_Modified,14,-8.743777595242534
30,f13_michalewicz,HPPSO_Modified,15,-5.189234117172515
30,f13_michalewicz,HPPSO_Modified,16,-6.438595084777754
30,f13_michalewicz,HPPSO_Modified,17,-7.47537349215134
30,f13_michalewicz,HPPSO_Modified,18,-7.2333582047530545
30,f13_michalewicz,HPPSO_Modified,19,-8.918436412606452
30,f13_michalewicz,GA-MPC,0,-21.031135361560775
30,f13_michalewicz,GA-MPC,1,-17.26637350926658
30,f13_michalewicz,GA-MPC,2,-18.458223720011418
30,f13_michalewicz,GA-MPC,3,-17.42710024324412
30,f13_michalewicz,GA-MPC,4,-17.75542330462946
30,f13_michalewicz,GA-MPC,5,-16.30063009983642
30,f13_michalewicz,GA-MPC,6,-21.162007574077226
30,f13_michalewicz,GA-MPC,7,-21.42355522293595
30,f13_michalewicz,GA-MPC,8,-19.419456207502776
30,f13_michalewicz,GA-MPC,9,-19.089192900520487
30,f13_michalewicz,GA-MPC,10,-18.45847432818565
30,f13_michalewicz,GA-MPC,11,-20.367909348585542
30,f13_michalewicz,GA-MPC,12,-15.856299968646205
30,f13_michalewicz,GA-MPC,13,-20.08029184276329
30,f13_michalewicz,GA-MPC,14,-21.411626306086212
30,f13_michalewicz,GA-MPC,15,-20.767042796398158
30,f13_michalewicz,GA-MPC,16,-15.305949037139598
30,f13_michalewicz,GA-MPC,17,-18.027390690831577
30,f13_michalewicz,GA-MPC,18,-19.380467718683605
30,f13_michalewicz,GA-MPC,19,-20.683448860198997
30,f13_michalewicz,GWO,0,-5.678592769400254
30,f13_michalewicz,GWO,1,-5.436266396407161
30,f13_michalewicz,GWO,2,-5.672935475797281
30,f13_michalewicz,GWO,3,-5.853977746159307
30,f13_michalewicz,GWO,4,-5.596926018897636
